date,arena,age_group,home,away,parallel_slot
2026-12-05,Ringerikshallen,U8,Jutul Rød,Frisk Asker 5,3
2026-12-05,Ringerikshallen,U8,Ringerike 2,Frisk Asker 2,0
2026-12-05,Ringerikshallen,U8,Holmen Hockey Sort,Holmen Hockey Blå,1
2026-12-05,Ringerikshallen,U8,Jutul Grønn,Jutul Rød,2
2026-12-05,Ringerikshallen,U8,Jar Blå,Frisk Asker 5,3
2026-12-06,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 5,0
2026-12-06,Holmenkollen ishall,U10,Frisk Asker 3,Jar Svart,1
2026-12-06,Holmenkollen ishall,U10,Jar Rød,Ringerike 2,2
2026-12-06,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Svart,0
2026-12-06,Holmenkollen ishall,U10,Ringerike 2,Frisk Asker 5,1
2026-12-06,Holmenkollen ishall,U10,Jar Rød,Frisk Asker 3,2
2026-12-06,Holmenkollen ishall,U10,Holmen Hockey Rød,Ringerike 2,0
2026-12-06,Holmenkollen ishall,U10,Jar Svart,Jar Rød,1
2026-12-06,Holmenkollen ishall,U10,Frisk Asker 5,Frisk Asker 3,2
2026-12-06,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Rød,0
2026-12-06,Holmenkollen ishall,U10,Frisk Asker 3,Ringerike 2,1
2026-12-06,Holmenkollen ishall,U10,Frisk Asker 5,Jar Svart,2
2026-12-06,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 3,0
2026-12-06,Holmenkollen ishall,U10,Jar Rød,Frisk Asker 5,1
2026-12-06,Holmenkollen ishall,U10,Ringerike 2,Jar Svart,2
2026-12-06,Varner Arena / Askerhallen,U11,Frisk Asker 4,Tønsberg Hvit,0
2026-12-06,Varner Arena / Askerhallen,U11,Jar Blå,Ringerike 1,1
2026-12-06,Varner Arena / Askerhallen,U11,Kongsberg,Holmen Hockey Rød,2
2026-12-06,Varner Arena / Askerhallen,U11,Frisk Asker 4,Ringerike 1,0
2026-12-06,Varner Arena / Askerhallen,U11,Holmen Hockey Rød,Tønsberg Hvit,1
2026-12-06,Varner Arena / Askerhallen,U11,Kongsberg,Jar Blå,2
2026-12-06,Varner Arena / Askerhallen,U11,Frisk Asker 4,Holmen Hockey Rød,0
2026-12-06,Varner Arena / Askerhallen,U11,Ringerike 1,Kongsberg,1
2026-12-06,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Jar Blå,2
2026-12-06,Varner Arena / Askerhallen,U11,Frisk Asker 4,Kongsberg,0
2026-12-06,Varner Arena / Askerhallen,U11,Jar Blå,Holmen Hockey Rød,1
2026-12-06,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Ringerike 1,2
2026-12-06,Varner Arena / Askerhallen,U11,Frisk Asker 4,Jar Blå,0
2026-12-06,Varner Arena / Askerhallen,U11,Kongsberg,Tønsberg Hvit,1
2026-12-06,Varner Arena / Askerhallen,U11,Holmen Hockey Rød,Ringerike 1,2
2026-12-06,Varner Arena / Askerhallen,U12,Frisk Asker 2,Kongsberg,0
2026-12-06,Varner Arena / Askerhallen,U12,Jar Lilla,Ringerike 1,1
2026-12-06,Varner Arena / Askerhallen,U12,Frisk Asker 2,Ringerike 1,0
2026-12-06,Varner Arena / Askerhallen,U12,Jar Lilla,Kongsberg,1
2026-12-06,Varner Arena / Askerhallen,U12,Frisk Asker 2,Jar Lilla,0
2026-12-06,Varner Arena / Askerhallen,U12,Ringerike 1,Kongsberg,1
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Tønsberg,0
2026-12-06,Varner Arena / Askerhallen,U9,Jutul Gul,Skien,1
2026-12-06,Varner Arena / Askerhallen,U9,Kongsberg,Sandefjord,2
2026-12-06,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Jar Svart,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Skien,0
2026-12-06,Varner Arena / Askerhallen,U9,Sandefjord,Tønsberg,1
2026-12-06,Varner Arena / Askerhallen,U9,Jar Svart,Jutul Gul,2
2026-12-06,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Kongsberg,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Sandefjord,0
2026-12-06,Varner Arena / Askerhallen,U9,Skien,Jar Svart,1
2026-12-06,Varner Arena / Askerhallen,U9,Tønsberg,Holmen Hockey Rød,2
2026-12-06,Varner Arena / Askerhallen,U9,Jutul Gul,Kongsberg,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Jar Svart,0
2026-12-06,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Sandefjord,1
2026-12-06,Varner Arena / Askerhallen,U9,Kongsberg,Skien,2
2026-12-06,Varner Arena / Askerhallen,U9,Jutul Gul,Tønsberg,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Holmen Hockey Rød,0
2026-12-06,Varner Arena / Askerhallen,U9,Jar Svart,Kongsberg,1
2026-12-06,Varner Arena / Askerhallen,U9,Sandefjord,Jutul Gul,2
2026-12-06,Varner Arena / Askerhallen,U9,Skien,Tønsberg,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Kongsberg,0
2026-12-06,Varner Arena / Askerhallen,U9,Jutul Gul,Holmen Hockey Rød,1
2026-12-06,Varner Arena / Askerhallen,U9,Tønsberg,Jar Svart,2
2026-12-06,Varner Arena / Askerhallen,U9,Skien,Sandefjord,3
2026-12-06,Varner Arena / Askerhallen,U9,Frisk Asker 1,Jutul Gul,0
2026-12-06,Varner Arena / Askerhallen,U9,Kongsberg,Tønsberg,1
2026-12-06,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Skien,2
2026-12-06,Varner Arena / Askerhallen,U9,Jar Svart,Sandefjord,3
2026-12-12,Ringerikshallen,JU12,Ringerike 2,Jutul Kittens,0
2026-12-12,Ringerikshallen,JU12,Kongsberg/Tønsberg,Skien,1
2026-12-12,Ringerikshallen,JU12,Ringerike 2,Skien,0
2026-12-12,Ringerikshallen,JU12,Kongsberg/Tønsberg,Jutul Kittens,1
2026-12-12,Ringerikshallen,JU12,Ringerike 2,Kongsberg/Tønsberg,0
2026-12-12,Ringerikshallen,JU12,Skien,Jutul Kittens,1
2026-12-12,Tonsberghallen,U11,Jar Grønn,Jutul Hvit,0
2026-12-12,Tonsberghallen,U11,Jutul Rød,Jar Lilla,1
2026-12-12,Tonsberghallen,U11,Frisk Asker 1,Holmen Hockey Hvit,2
2026-12-12,Tonsberghallen,U11,Jar Grønn,Jar Lilla,0
2026-12-12,Tonsberghallen,U11,Holmen Hockey Hvit,Jutul Hvit,1
2026-12-12,Tonsberghallen,U11,Frisk Asker 1,Jutul Rød,2
2026-12-12,Tonsberghallen,U11,Jar Grønn,Holmen Hockey Hvit,0
2026-12-12,Tonsberghallen,U11,Jar Lilla,Frisk Asker 1,1
2026-12-12,Tonsberghallen,U11,Jutul Hvit,Jutul Rød,2
2026-12-12,Tonsberghallen,U11,Jar Grønn,Frisk Asker 1,0
2026-12-12,Tonsberghallen,U11,Jutul Rød,Holmen Hockey Hvit,1
2026-12-12,Tonsberghallen,U11,Jutul Hvit,Jar Lilla,2
2026-12-12,Tonsberghallen,U11,Jar Grønn,Jutul Rød,0
2026-12-12,Tonsberghallen,U11,Frisk Asker 1,Jutul Hvit,1
2026-12-12,Tonsberghallen,U11,Holmen Hockey Hvit,Jar Lilla,2
2026-12-12,Baerum ishall,U12,Jar Rød,Tønsberg Rød,0
2026-12-12,Baerum ishall,U12,Frisk Asker 3,Kongsberg,1
2026-12-12,Baerum ishall,U12,Jar Rød,Kongsberg,0
2026-12-12,Baerum ishall,U12,Frisk Asker 3,Tønsberg Rød,1
2026-12-12,Baerum ishall,U12,Jar Rød,Frisk Asker 3,0
2026-12-12,Baerum ishall,U12,Kongsberg,Tønsberg Rød,1
2026-12-12,Tonsberghallen,U7,Jar Grønn,Jar Svart,0
2026-12-12,Tonsberghallen,U7,Frisk Asker 3,Jutul Hvit,1
2026-12-12,Tonsberghallen,U7,Holmen Hockey Rød,Frisk Asker 2,2
2026-12-12,Tonsberghallen,U7,Jutul Grønn,Jar Hvit,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Jutul Hvit,0
2026-12-12,Tonsberghallen,U7,Frisk Asker 2,Jar Svart,1
2026-12-12,Tonsberghallen,U7,Jar Hvit,Frisk Asker 3,2
2026-12-12,Tonsberghallen,U7,Jutul Grønn,Holmen Hockey Rød,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Frisk Asker 2,0
2026-12-12,Tonsberghallen,U7,Jutul Hvit,Jar Hvit,1
2026-12-12,Tonsberghallen,U7,Jar Svart,Jutul Grønn,2
2026-12-12,Tonsberghallen,U7,Frisk Asker 3,Holmen Hockey Rød,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Jar Hvit,0
2026-12-12,Tonsberghallen,U7,Jutul Grønn,Frisk Asker 2,1
2026-12-12,Tonsberghallen,U7,Holmen Hockey Rød,Jutul Hvit,2
2026-12-12,Tonsberghallen,U7,Frisk Asker 3,Jar Svart,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Jutul Grønn,0
2026-12-12,Tonsberghallen,U7,Jar Hvit,Holmen Hockey Rød,1
2026-12-12,Tonsberghallen,U7,Frisk Asker 2,Frisk Asker 3,2
2026-12-12,Tonsberghallen,U7,Jutul Hvit,Jar Svart,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Holmen Hockey Rød,0
2026-12-12,Tonsberghallen,U7,Frisk Asker 3,Jutul Grønn,1
2026-12-12,Tonsberghallen,U7,Jar Svart,Jar Hvit,2
2026-12-12,Tonsberghallen,U7,Jutul Hvit,Frisk Asker 2,3
2026-12-12,Tonsberghallen,U7,Jar Grønn,Frisk Asker 3,0
2026-12-12,Tonsberghallen,U7,Holmen Hockey Rød,Jar Svart,1
2026-12-12,Tonsberghallen,U7,Jutul Grønn,Jutul Hvit,2
2026-12-12,Tonsberghallen,U7,Jar Hvit,Frisk Asker 2,3
2026-12-13,Jarhallen,U10,Jar Blå,Tønsberg,0
2026-12-13,Jarhallen,U10,Jar Gul,Holmen Hockey Hvit,1
2026-12-13,Jarhallen,U10,Frisk Asker 4,Frisk Asker 6,2
2026-12-13,Jarhallen,U10,Jar Blå,Holmen Hockey Hvit,0
2026-12-13,Jarhallen,U10,Frisk Asker 6,Tønsberg,1
2026-12-13,Jarhallen,U10,Frisk Asker 4,Jar Gul,2
2026-12-13,Jarhallen,U10,Jar Blå,Frisk Asker 6,0
2026-12-13,Jarhallen,U10,Holmen Hockey Hvit,Frisk Asker 4,1
2026-12-13,Jarhallen,U10,Tønsberg,Jar Gul,2
2026-12-13,Jarhallen,U10,Jar Blå,Frisk Asker 4,0
2026-12-13,Jarhallen,U10,Jar Gul,Frisk Asker 6,1
2026-12-13,Jarhallen,U10,Tønsberg,Holmen Hockey Hvit,2
2026-12-13,Jarhallen,U10,Jar Blå,Jar Gul,0
2026-12-13,Jarhallen,U10,Frisk Asker 4,Tønsberg,1
2026-12-13,Jarhallen,U10,Frisk Asker 6,Holmen Hockey Hvit,2
2026-12-13,Baerum ishall,U11,Jutul Grønn,Kongsberg,0
2026-12-13,Baerum ishall,U11,Jar Gul,Frisk Asker 1,1
2026-12-13,Baerum ishall,U11,Jar Rød,Tønsberg Hvit,2
2026-12-13,Baerum ishall,U11,Jutul Grønn,Frisk Asker 1,0
2026-12-13,Baerum ishall,U11,Tønsberg Hvit,Kongsberg,1
2026-12-13,Baerum ishall,U11,Jar Rød,Jar Gul,2
2026-12-13,Baerum ishall,U11,Jutul Grønn,Tønsberg Hvit,0
2026-12-13,Baerum ishall,U11,Frisk Asker 1,Jar Rød,1
2026-12-13,Baerum ishall,U11,Kongsberg,Jar Gul,2
2026-12-13,Baerum ishall,U11,Jutul Grønn,Jar Rød,0
2026-12-13,Baerum ishall,U11,Jar Gul,Tønsberg Hvit,1
2026-12-13,Baerum ishall,U11,Kongsberg,Frisk Asker 1,2
2026-12-13,Baerum ishall,U11,Jutul Grønn,Jar Gul,0
2026-12-13,Baerum ishall,U11,Jar Rød,Kongsberg,1
2026-12-13,Baerum ishall,U11,Tønsberg Hvit,Frisk Asker 1,2
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Skien,0
2026-12-13,Tonsberghallen,U8,Jar Rød,Sandefjord,1
2026-12-13,Tonsberghallen,U8,Jutul Gul,Ringerike 1,2
2026-12-13,Tonsberghallen,U8,Holmen Hockey Hvit,Jar Svart,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Sandefjord,0
2026-12-13,Tonsberghallen,U8,Ringerike 1,Skien,1
2026-12-13,Tonsberghallen,U8,Jar Svart,Jar Rød,2
2026-12-13,Tonsberghallen,U8,Holmen Hockey Hvit,Jutul Gul,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Ringerike 1,0
2026-12-13,Tonsberghallen,U8,Sandefjord,Jar Svart,1
2026-12-13,Tonsberghallen,U8,Skien,Holmen Hockey Hvit,2
2026-12-13,Tonsberghallen,U8,Jar Rød,Jutul Gul,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Jar Svart,0
2026-12-13,Tonsberghallen,U8,Holmen Hockey Hvit,Ringerike 1,1
2026-12-13,Tonsberghallen,U8,Jutul Gul,Sandefjord,2
2026-12-13,Tonsberghallen,U8,Jar Rød,Skien,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Holmen Hockey Hvit,0
2026-12-13,Tonsberghallen,U8,Jar Svart,Jutul Gul,1
2026-12-13,Tonsberghallen,U8,Ringerike 1,Jar Rød,2
2026-12-13,Tonsberghallen,U8,Sandefjord,Skien,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Jutul Gul,0
2026-12-13,Tonsberghallen,U8,Jar Rød,Holmen Hockey Hvit,1
2026-12-13,Tonsberghallen,U8,Skien,Jar Svart,2
2026-12-13,Tonsberghallen,U8,Sandefjord,Ringerike 1,3
2026-12-13,Tonsberghallen,U8,Frisk Asker 3,Jar Rød,0
2026-12-13,Tonsberghallen,U8,Jutul Gul,Skien,1
2026-12-13,Tonsberghallen,U8,Holmen Hockey Hvit,Sandefjord,2
2026-12-13,Tonsberghallen,U8,Jar Svart,Ringerike 1,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Holmen Hockey Hvit,0
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jutul Grønn,1
2026-12-13,Varner Arena / Askerhallen,U9,Jar Blå,Jar Hvit,2
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Rød,Holmen Hockey Sort,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Grønn,0
2026-12-13,Varner Arena / Askerhallen,U9,Jar Hvit,Holmen Hockey Hvit,1
2026-12-13,Varner Arena / Askerhallen,U9,Holmen Hockey Sort,Frisk Asker 5,2
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Rød,Jar Blå,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Hvit,0
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Grønn,Holmen Hockey Sort,1
2026-12-13,Varner Arena / Askerhallen,U9,Holmen Hockey Hvit,Jutul Rød,2
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jar Blå,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Holmen Hockey Sort,0
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Rød,Jar Hvit,1
2026-12-13,Varner Arena / Askerhallen,U9,Jar Blå,Jutul Grønn,2
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 5,Holmen Hockey Hvit,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Rød,0
2026-12-13,Varner Arena / Askerhallen,U9,Holmen Hockey Sort,Jar Blå,1
2026-12-13,Varner Arena / Askerhallen,U9,Jar Hvit,Frisk Asker 5,2
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Grønn,Holmen Hockey Hvit,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Blå,0
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jutul Rød,1
2026-12-13,Varner Arena / Askerhallen,U9,Holmen Hockey Hvit,Holmen Hockey Sort,2
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Grønn,Jar Hvit,3
2026-12-13,Varner Arena / Askerhallen,U9,Frisk Asker 2,Frisk Asker 5,0
2026-12-13,Varner Arena / Askerhallen,U9,Jar Blå,Holmen Hockey Hvit,1
2026-12-13,Varner Arena / Askerhallen,U9,Jutul Rød,Jutul Grønn,2
2026-12-13,Varner Arena / Askerhallen,U9,Holmen Hockey Sort,Jar Hvit,3
2027-01-09,Ringerikshallen,U10,Ringerike 1,Kongsberg,0
2027-01-09,Ringerikshallen,U10,Frisk Asker 1,Jutul Hvit,1
2027-01-09,Ringerikshallen,U10,Jar Hvit,Holmen Hockey Rød,2
2027-01-09,Ringerikshallen,U10,Ringerike 1,Jutul Hvit,0
2027-01-09,Ringerikshallen,U10,Holmen Hockey Rød,Kongsberg,1
2027-01-09,Ringerikshallen,U10,Jar Hvit,Frisk Asker 1,2
2027-01-09,Ringerikshallen,U10,Ringerike 1,Holmen Hockey Rød,0
2027-01-09,Ringerikshallen,U10,Jutul Hvit,Jar Hvit,1
2027-01-09,Ringerikshallen,U10,Kongsberg,Frisk Asker 1,2
2027-01-09,Ringerikshallen,U10,Ringerike 1,Jar Hvit,0
2027-01-09,Ringerikshallen,U10,Frisk Asker 1,Holmen Hockey Rød,1
2027-01-09,Ringerikshallen,U10,Kongsberg,Jutul Hvit,2
2027-01-09,Ringerikshallen,U10,Ringerike 1,Frisk Asker 1,0
2027-01-09,Ringerikshallen,U10,Jar Hvit,Kongsberg,1
2027-01-09,Ringerikshallen,U10,Holmen Hockey Rød,Jutul Hvit,2
2027-01-09,Varner Arena / Askerhallen,U11,Jar Hvit,Jar Svart,0
2027-01-09,Varner Arena / Askerhallen,U11,Jar Oransje,Jutul Rød,1
2027-01-09,Varner Arena / Askerhallen,U11,Sandefjord,Holmen Hockey Rød,2
2027-01-09,Varner Arena / Askerhallen,U11,Jar Hvit,Jutul Rød,0
2027-01-09,Varner Arena / Askerhallen,U11,Holmen Hockey Rød,Jar Svart,1
2027-01-09,Varner Arena / Askerhallen,U11,Sandefjord,Jar Oransje,2
2027-01-09,Varner Arena / Askerhallen,U11,Jar Hvit,Holmen Hockey Rød,0
2027-01-09,Varner Arena / Askerhallen,U11,Jutul Rød,Sandefjord,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Svart,Jar Oransje,2
2027-01-09,Varner Arena / Askerhallen,U11,Jar Hvit,Sandefjord,0
2027-01-09,Varner Arena / Askerhallen,U11,Jar Oransje,Holmen Hockey Rød,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Svart,Jutul Rød,2
2027-01-09,Varner Arena / Askerhallen,U11,Jar Hvit,Jar Oransje,0
2027-01-09,Varner Arena / Askerhallen,U11,Sandefjord,Jar Svart,1
2027-01-09,Varner Arena / Askerhallen,U11,Holmen Hockey Rød,Jutul Rød,2
2027-01-09,Holmenkollen ishall,U12,Holmen Hockey Hvit,Ringerike 1,0
2027-01-09,Holmenkollen ishall,U12,Jar Svart,Tønsberg Hvit,1
2027-01-09,Holmenkollen ishall,U12,Holmen Hockey Hvit,Tønsberg Hvit,0
2027-01-09,Holmenkollen ishall,U12,Jar Svart,Ringerike 1,1
2027-01-09,Holmenkollen ishall,U12,Holmen Hockey Hvit,Jar Svart,0
2027-01-09,Holmenkollen ishall,U12,Tønsberg Hvit,Ringerike 1,1
2027-01-10,Jarhallen,U11,Jar Blå,Holmen Hockey Hvit,0
2027-01-10,Jarhallen,U11,Frisk Asker 3,Skien,1
2027-01-10,Jarhallen,U11,Jutul Hvit,Ringerike 1,2
2027-01-10,Jarhallen,U11,Jar Blå,Skien,0
2027-01-10,Jarhallen,U11,Ringerike 1,Holmen Hockey Hvit,1
2027-01-10,Jarhallen,U11,Jutul Hvit,Frisk Asker 3,2
2027-01-10,Jarhallen,U11,Jar Blå,Ringerike 1,0
2027-01-10,Jarhallen,U11,Skien,Jutul Hvit,1
2027-01-10,Jarhallen,U11,Holmen Hockey Hvit,Frisk Asker 3,2
2027-01-10,Jarhallen,U11,Jar Blå,Jutul Hvit,0
2027-01-10,Jarhallen,U11,Frisk Asker 3,Ringerike 1,1
2027-01-10,Jarhallen,U11,Holmen Hockey Hvit,Skien,2
2027-01-10,Jarhallen,U11,Jar Blå,Frisk Asker 3,0
2027-01-10,Jarhallen,U11,Jutul Hvit,Holmen Hockey Hvit,1
2027-01-10,Jarhallen,U11,Ringerike 1,Skien,2
2027-01-10,Tonsberghallen,U12,Tønsberg Grå,Jutul Grønn,0
2027-01-10,Tonsberghallen,U12,Jar Blå,Frisk Asker 2,1
2027-01-10,Tonsberghallen,U12,Tønsberg Grå,Frisk Asker 2,0
2027-01-10,Tonsberghallen,U12,Jar Blå,Jutul Grønn,1
2027-01-10,Tonsberghallen,U12,Tønsberg Grå,Jar Blå,0
2027-01-10,Tonsberghallen,U12,Frisk Asker 2,Jutul Grønn,1
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Ringerike 2,0
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 5,Tønsberg,1
2027-01-10,Varner Arena / Askerhallen,U8,Holmen Hockey Sort,Kongsberg,2
2027-01-10,Varner Arena / Askerhallen,U8,Jutul Gul,Jar Svart,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Tønsberg,0
2027-01-10,Varner Arena / Askerhallen,U8,Kongsberg,Ringerike 2,1
2027-01-10,Varner Arena / Askerhallen,U8,Jar Svart,Frisk Asker 5,2
2027-01-10,Varner Arena / Askerhallen,U8,Jutul Gul,Holmen Hockey Sort,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Kongsberg,0
2027-01-10,Varner Arena / Askerhallen,U8,Tønsberg,Jar Svart,1
2027-01-10,Varner Arena / Askerhallen,U8,Ringerike 2,Jutul Gul,2
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 5,Holmen Hockey Sort,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Jar Svart,0
2027-01-10,Varner Arena / Askerhallen,U8,Jutul Gul,Kongsberg,1
2027-01-10,Varner Arena / Askerhallen,U8,Holmen Hockey Sort,Tønsberg,2
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 5,Ringerike 2,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Jutul Gul,0
2027-01-10,Varner Arena / Askerhallen,U8,Jar Svart,Holmen Hockey Sort,1
2027-01-10,Varner Arena / Askerhallen,U8,Kongsberg,Frisk Asker 5,2
2027-01-10,Varner Arena / Askerhallen,U8,Tønsberg,Ringerike 2,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Holmen Hockey Sort,0
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 5,Jutul Gul,1
2027-01-10,Varner Arena / Askerhallen,U8,Ringerike 2,Jar Svart,2
2027-01-10,Varner Arena / Askerhallen,U8,Tønsberg,Kongsberg,3
2027-01-10,Varner Arena / Askerhallen,U8,Frisk Asker 1,Frisk Asker 5,0
2027-01-10,Varner Arena / Askerhallen,U8,Holmen Hockey Sort,Ringerike 2,1
2027-01-10,Varner Arena / Askerhallen,U8,Jutul Gul,Tønsberg,2
2027-01-10,Varner Arena / Askerhallen,U8,Jar Svart,Kongsberg,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Kongsberg,0
2027-01-10,Baerum ishall,U9,Frisk Asker 3,Skien,1
2027-01-10,Baerum ishall,U9,Jar Rød,Sandefjord,2
2027-01-10,Baerum ishall,U9,Frisk Asker 4,Holmen Hockey Hvit,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Skien,0
2027-01-10,Baerum ishall,U9,Sandefjord,Kongsberg,1
2027-01-10,Baerum ishall,U9,Holmen Hockey Hvit,Frisk Asker 3,2
2027-01-10,Baerum ishall,U9,Frisk Asker 4,Jar Rød,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Sandefjord,0
2027-01-10,Baerum ishall,U9,Skien,Holmen Hockey Hvit,1
2027-01-10,Baerum ishall,U9,Kongsberg,Frisk Asker 4,2
2027-01-10,Baerum ishall,U9,Frisk Asker 3,Jar Rød,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Holmen Hockey Hvit,0
2027-01-10,Baerum ishall,U9,Frisk Asker 4,Sandefjord,1
2027-01-10,Baerum ishall,U9,Jar Rød,Skien,2
2027-01-10,Baerum ishall,U9,Frisk Asker 3,Kongsberg,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Frisk Asker 4,0
2027-01-10,Baerum ishall,U9,Holmen Hockey Hvit,Jar Rød,1
2027-01-10,Baerum ishall,U9,Sandefjord,Frisk Asker 3,2
2027-01-10,Baerum ishall,U9,Skien,Kongsberg,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Jar Rød,0
2027-01-10,Baerum ishall,U9,Frisk Asker 3,Frisk Asker 4,1
2027-01-10,Baerum ishall,U9,Kongsberg,Holmen Hockey Hvit,2
2027-01-10,Baerum ishall,U9,Skien,Sandefjord,3
2027-01-10,Baerum ishall,U9,Jutul Hvit,Frisk Asker 3,0
2027-01-10,Baerum ishall,U9,Jar Rød,Kongsberg,1
2027-01-10,Baerum ishall,U9,Frisk Asker 4,Skien,2
2027-01-10,Baerum ishall,U9,Holmen Hockey Hvit,Sandefjord,3
2027-01-16,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Jar,0
2027-01-16,Varner Arena / Askerhallen,JU12,Ringerike 2,Tønsberg,1
2027-01-16,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Tønsberg,0
2027-01-16,Varner Arena / Askerhallen,JU12,Ringerike 2,Jar,1
2027-01-16,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Ringerike 2,0
2027-01-16,Varner Arena / Askerhallen,JU12,Tønsberg,Jar,1
2027-01-16,Baerum ishall,U11,Jar Grønn,Tønsberg Rød,0
2027-01-16,Baerum ishall,U11,Frisk Asker 4,Jar Svart,1
2027-01-16,Baerum ishall,U11,Tønsberg Grå,Ringerike 2,2
2027-01-16,Baerum ishall,U11,Jar Grønn,Jar Svart,0
2027-01-16,Baerum ishall,U11,Ringerike 2,Tønsberg Rød,1
2027-01-16,Baerum ishall,U11,Tønsberg Grå,Frisk Asker 4,2
2027-01-16,Baerum ishall,U11,Jar Grønn,Ringerike 2,0
2027-01-16,Baerum ishall,U11,Jar Svart,Tønsberg Grå,1
2027-01-16,Baerum ishall,U11,Tønsberg Rød,Frisk Asker 4,2
2027-01-16,Baerum ishall,U11,Jar Grønn,Tønsberg Grå,0
2027-01-16,Baerum ishall,U11,Frisk Asker 4,Ringerike 2,1
2027-01-16,Baerum ishall,U11,Tønsberg Rød,Jar Svart,2
2027-01-16,Baerum ishall,U11,Jar Grønn,Frisk Asker 4,0
2027-01-16,Baerum ishall,U11,Tønsberg Grå,Tønsberg Rød,1
2027-01-16,Baerum ishall,U11,Ringerike 2,Jar Svart,2
2027-01-16,Ringerikshallen,U12,Ringerike 2,Jutul Rød,0
2027-01-16,Ringerikshallen,U12,Jar Hvit,Frisk Asker 4,1
2027-01-16,Ringerikshallen,U12,Ringerike 2,Frisk Asker 4,0
2027-01-16,Ringerikshallen,U12,Jar Hvit,Jutul Rød,1
2027-01-16,Ringerikshallen,U12,Ringerike 2,Jar Hvit,0
